From	To
Q9UIH9	ENSG00000163884.4
Q86TP1	ENSG00000143363.17
Q9GZX3	ENSG00000183196.10
Q99811	ENSG00000167157.11
Q8NHY2	ENSG00000143207.21
Q9BWM7	ENSG00000107819.15
O75475	ENSG00000164985.15
Q9H209	ENSG00000170782.3
P11049	ENSG00000104894.12
P41236	ENSG00000184203.8
P38919	ENSG00000141543.12
P38919	ENSG00000291508.1
O43660	ENSG00000171566.12
Q8N2E2	ENSG00000146530.15
Q9H6X5	ENSG00000105072.9
Q9Y257	ENSG00000099337.5
P00748	ENSG00000131187.11
Q68DQ2	ENSG00000080200.10
P53007	ENSG00000100075.10
Q6E0U4	ENSG00000161249.21
Q96FN9	ENSG00000129480.14
P04628	ENSG00000125084.13
Q9NW75	ENSG00000092978.11
Q13009	ENSG00000156299.15
Q5HYC2	ENSG00000183354.12
Q2TB18	ENSG00000034533.12
P51809	ENSG00000124333.16
P51809	ENSG00000292366.1
Q8IWC1	ENSG00000129680.16
Q15811	ENSG00000205726.15
P42766	ENSG00000136942.15
Q86XT4	ENSG00000146755.11
Q13683	ENSG00000135424.19
Q13200	ENSG00000175166.17
Q13895	ENSG00000112578.10
P55085	ENSG00000164251.5
Q8NDW4	ENSG00000198105.16
Q7L5N1	ENSG00000168090.10
Q8TBF8	ENSG00000157470.12
Q9UHH9	ENSG00000068745.15
Q02833	ENSG00000099849.15
Q02833	ENSG00000273859.4
Q99666	ENSG00000015568.13
Q99666	ENSG00000183054.13
Q8IWI9	ENSG00000174197.19
Q8IUD2	ENSG00000082805.21
Q9NVP1	ENSG00000088205.13
Q17RN3	ENSG00000130244.13
Q8IUQ4	ENSG00000196470.12
P14207	ENSG00000165457.15
O60502	ENSG00000198408.14
O14617	ENSG00000065000.20
Q6PEW1	ENSG00000174460.4
Q8WXH4	ENSG00000165192.14
P33763	ENSG00000196420.8
O75764	ENSG00000204219.11
O75764	ENSG00000282941.3
Q86XI2	ENSG00000146918.20
P62857	ENSG00000233927.5
P78509	ENSG00000189056.15
Q9H9S0	ENSG00000111704.11
O14490	ENSG00000170579.19
Q5VV43	ENSG00000137261.15
Q9BV73	ENSG00000126001.17
Q9ULK4	ENSG00000112282.18
P59542	ENSG00000212124.2
P59542	ENSG00000263028.1
Q9Y2L9	ENSG00000136141.15
Q8WWF8	ENSG00000152611.12
Q8TDG4	ENSG00000163312.11
A0A0B4J279	ENSG00000211801.3
P30279	ENSG00000118971.9
Q7L2H7	ENSG00000149100.13
Q8N6G5	ENSG00000169826.8
P50990	ENSG00000156261.13
P50990	ENSG00000291533.1
O75503	ENSG00000102805.16
Q6UUV7	ENSG00000140577.17
Q9BWP8	ENSG00000118004.18
Q96PC5	ENSG00000150527.18
A1X283	ENSG00000174705.13
P01889	ENSG00000234745.14
Q9BSJ5	ENSG00000141219.16
Q5VYY1	ENSG00000152766.6
P63165	ENSG00000116030.17
Q5JUK2	ENSG00000165643.11
Q8WXU2	ENSG00000256061.7
O60266	ENSG00000138031.15
Q9BSF8	ENSG00000148925.11
O95858	ENSG00000099282.10
P82094	ENSG00000144747.17
P40313	ENSG00000141086.18
Q9HCK5	ENSG00000134698.11
P43405	ENSG00000165025.15
Q96F63	ENSG00000142039.4
Q14954	ENSG00000276327.1
Q14954	ENSG00000278304.1
Q14954	ENSG00000278120.1
Q14954	ENSG00000273603.1
Q14954	ENSG00000275421.1
Q14954	ENSG00000273517.1
Q14954	ENSG00000284560.3
Q14954	ENSG00000284150.3
Q14954	ENSG00000284120.3
Q92743	ENSG00000166033.13
Q8TE77	ENSG00000172830.13
Q8N9A8	ENSG00000205423.12
P25815	ENSG00000163993.7
Q969Z3	ENSG00000117791.16
Q04656	ENSG00000165240.22
Q99622	ENSG00000111678.11
Q8IWA4	ENSG00000171109.19
Q9NX31	ENSG00000132823.11
P06396	ENSG00000148180.22
P33552	ENSG00000123975.5
Q8N5S3	ENSG00000177994.16
P10588	ENSG00000160113.6
Q96P31	ENSG00000160856.21
Q8IWY9	ENSG00000140326.13
P0DP24	ENSG00000143933.20
B6A8C7	ENSG00000248385.8
B6A8C7	ENSG00000276145.1
B6A8C7	ENSG00000275806.1
B6A8C7	ENSG00000275123.1
B6A8C7	ENSG00000276355.4
B6A8C7	ENSG00000275384.1
B6A8C7	ENSG00000276604.1
B6A8C7	ENSG00000273875.1
B6A8C7	ENSG00000277178.1
B6A8C7	ENSG00000274889.1
Q92782	ENSG00000011332.22
Q9NVC6	ENSG00000042429.12
Q9BV40	ENSG00000118640.11
P55895	ENSG00000175097.9
Q7Z4N2	ENSG00000134160.17
Q0GE19	ENSG00000120519.16
Q99572	ENSG00000089041.17
Q13765	ENSG00000196531.14
Q96MB7	ENSG00000180423.4
Q12766	ENSG00000113716.13
P19878	ENSG00000116701.16
Q9UEE5	ENSG00000164543.7
P52292	ENSG00000182481.10
O75190	ENSG00000105993.15
O95484	ENSG00000213937.4
Q6P2H8	ENSG00000126106.14
Q9UIL1	ENSG00000153130.18
Q9Y4A8	ENSG00000050344.9
P14373	ENSG00000204713.11
P14373	ENSG00000215641.8
P14373	ENSG00000234495.7
P14373	ENSG00000237071.7
P14373	ENSG00000229006.7
Q14526	ENSG00000177374.13
O75083	ENSG00000071127.18
Q96LD4	ENSG00000132481.7
Q8IXI2	ENSG00000126858.19
Q9Y5U8	ENSG00000060762.20
Q9Y3D8	ENSG00000085231.14
Q9Y3D8	ENSG00000279247.3
O00142	ENSG00000166548.17
P35348	ENSG00000120907.18
O15260	ENSG00000148248.14
O15260	ENSG00000280951.3
Q6ZNE9	ENSG00000188282.13
Q03014	ENSG00000152804.11
Q9P2K6	ENSG00000087448.11
P41225	ENSG00000134595.9
P28845	ENSG00000117594.10
Q5JY77	ENSG00000198932.13
Q9H9L3	ENSG00000143319.17
Q96QA6	ENSG00000175155.11
Q6PIJ6	ENSG00000145868.17
Q8TAP8	ENSG00000160813.7
Q8TF01	ENSG00000132424.17
Q969E4	ENSG00000196507.11
Q14206	ENSG00000172348.16
Q6PL45	ENSG00000182685.8
Q8IWZ5	ENSG00000155890.4
Q9H0M4	ENSG00000078487.18
Q9H8G1	ENSG00000118620.13
P49354	ENSG00000168522.13
P08069	ENSG00000140443.15
Q01628	ENSG00000142089.17
Q86TE4	ENSG00000187398.12
Q8N9M5	ENSG00000181284.3
Q8N9M5	ENSG00000284228.2
Q5T7W7	ENSG00000136925.15
O94868	ENSG00000137478.15
Q8N443	ENSG00000158423.17
P46940	ENSG00000140575.13
Q00059	ENSG00000108064.11
Q9NR30	ENSG00000165732.14
Q15544	ENSG00000064995.19
Q92834	ENSG00000156313.15
Q6P7N7	ENSG00000174529.7
P01344	ENSG00000167244.22
Q9NPF8	ENSG00000184060.11
Q96A72	ENSG00000111196.10
Q96LR2	ENSG00000171357.6
Q6IQ55	ENSG00000128881.18
Q8NDD1	ENSG00000143633.13
Q14011	ENSG00000099622.14
P13598	ENSG00000108622.11
Q15858	ENSG00000169432.19
Q14573	ENSG00000096433.11
P11245	ENSG00000156006.5
Q96IU2	ENSG00000132846.6
O75376	ENSG00000141027.23
P09543	ENSG00000173786.17
P51523	ENSG00000198040.11
Q7L0X2	ENSG00000163645.15
P08582	ENSG00000163975.14
Q76MJ5	ENSG00000134398.15
P51580	ENSG00000137364.5
W5XKT8	ENSG00000182310.16
Q0VAQ4	ENSG00000170545.17
Q58DX5	ENSG00000177694.16
Q7Z6P3	ENSG00000255587.9
Q9Y5S1	ENSG00000187688.15
Q14147	ENSG00000134815.19
Q96ES6	ENSG00000167700.9
Q9BV20	ENSG00000037757.14
Q9BRY0	ENSG00000141873.11
Q96F07	ENSG00000055163.21
O60359	ENSG00000006116.4
Q9NV56	ENSG00000101189.7
P16615	ENSG00000174437.18
P18085	ENSG00000168374.11
Q8NEF9	ENSG00000151304.6
Q5VTT5	ENSG00000142661.19
Q9HB40	ENSG00000121064.13
Q6MZQ0	ENSG00000135362.14
Q13835	ENSG00000081277.13
Q9C0K0	ENSG00000127152.18
P52741	ENSG00000213762.12
Q7L8W6	ENSG00000134146.12
O95390	ENSG00000135414.10
Q96N46	ENSG00000163728.11
Q96JT2	ENSG00000158715.6
P17858	ENSG00000141959.17
Q96D59	ENSG00000165188.14
Q96BS2	ENSG00000088992.18
Q13555	ENSG00000148660.22
Q9HC44	ENSG00000159592.11
Q8ND23	ENSG00000186648.15
Q8ND23	ENSG00000284765.2
P55157	ENSG00000138823.14
P78346	ENSG00000148688.14
P60508	ENSG00000244476.4
Q07864	ENSG00000177084.19
Q96D71	ENSG00000135597.19
P05161	ENSG00000187608.10
Q7RTS1	ENSG00000180535.4
P12814	ENSG00000072110.16
Q8WY54	ENSG00000175175.6
Q92484	ENSG00000172594.13
P35408	ENSG00000171522.6
Q13492	ENSG00000073921.18
Q4G0J3	ENSG00000174720.18
O00762	ENSG00000175063.17
Q05084	ENSG00000003147.19
Q8TE56	ENSG00000140470.15
Q06136	ENSG00000119537.18
Q6P2I7	ENSG00000255423.1
O00479	ENSG00000182952.5
O00479	ENSG00000292175.1
A6NJZ7	ENSG00000183246.8
P01562	ENSG00000197919.6
P01562	ENSG00000233816.4
P54652	ENSG00000126803.10
O75912	ENSG00000157680.17
P04626	ENSG00000141736.14
P30793	ENSG00000131979.20
Q8WU68	ENSG00000161265.15
P10746	ENSG00000188690.16
P51636	ENSG00000105971.15
Q9H0H5	ENSG00000161800.13
P20160	ENSG00000172232.10
P20160	ENSG00000278624.2
P07316	ENSG00000182187.4
Q86WI3	ENSG00000140853.17
Q5QJE6	ENSG00000067334.14
Q5BKT4	ENSG00000139133.7
Q9UHQ9	ENSG00000159348.13
O14654	ENSG00000133124.12
Q719H9	ENSG00000134504.14
Q9Y279	ENSG00000155659.15
Q9Y4C4	ENSG00000147324.11
O15072	ENSG00000156140.11
P08238	ENSG00000096384.20
Q99447	ENSG00000185813.11
Q8NHV5	ENSG00000185716.12
Q7Z4N8	ENSG00000149380.12
Q68DX3	ENSG00000170324.21
Q8NEJ9	ENSG00000129460.17
Q9Y278	ENSG00000122254.7
Q9H5V8	ENSG00000163814.8
Q16570	ENSG00000213088.14
Q92502	ENSG00000130052.14
Q15782	ENSG00000064886.14
P52740	ENSG00000131849.14
Q16563	ENSG00000008282.10
Q14202	ENSG00000147130.14
Q6PJF5	ENSG00000129667.13
Q8N0Z2	ENSG00000174429.4
Q8NI51	ENSG00000124092.13
Q9H6B9	ENSG00000105131.8
Q06481	ENSG00000084234.18
P32971	ENSG00000106952.8
Q9NYS0	ENSG00000197885.11
Q8IXH7	ENSG00000101158.15
P11926	ENSG00000115758.14
P09622	ENSG00000091140.15
Q9Y5H0	ENSG00000254245.3
Q86UW7	ENSG00000081803.17
Q96H20	ENSG00000159210.10
O95238	ENSG00000124664.11
O76036	ENSG00000189430.13
O76036	ENSG00000273535.4
O76036	ENSG00000275156.4
O76036	ENSG00000278362.4
O76036	ENSG00000274053.4
O76036	ENSG00000273506.4
O76036	ENSG00000277629.4
O76036	ENSG00000273916.4
O76036	ENSG00000277824.4
O76036	ENSG00000275822.4
Q9Y5P4	ENSG00000113163.19
Q7Z422	ENSG00000055070.17
Q7Z422	ENSG00000291379.1
P01100	ENSG00000170345.10
P18507	ENSG00000113327.17
P22680	ENSG00000167910.4
Q9BUD6	ENSG00000159674.12
Q6ZT98	ENSG00000137941.17
P02461	ENSG00000168542.18
Q6L8G9	ENSG00000205864.1
Q6L8G9	ENSG00000277389.1
Q00604	ENSG00000124479.11
Q96PQ6	ENSG00000130803.15
P83881	ENSG00000241343.10
Q8TB68	ENSG00000131188.12
Q08828	ENSG00000164742.16
Q9ULD0	ENSG00000197444.10
O43320	ENSG00000196468.8
O00237	ENSG00000239305.7
P16452	ENSG00000166947.15
P35070	ENSG00000174808.12
Q15041	ENSG00000170540.15
O60481	ENSG00000156925.12
Q9NQC3	ENSG00000115310.19
Q0VG99	ENSG00000188095.6
Q9NXC2	ENSG00000145990.11
P25092	ENSG00000070019.5
Q9Y446	ENSG00000184363.10
Q7L2J0	ENSG00000146834.15
Q9GZZ8	ENSG00000135413.9
Q8NCF0	ENSG00000157335.21
P02818	ENSG00000242252.2
P30414	ENSG00000114857.19
P13994	ENSG00000104957.14
O00358	ENSG00000178919.9
P02656	ENSG00000110245.12
Q9NP62	ENSG00000137270.11
Q96PR1	ENSG00000166006.14
Q8N6N6	ENSG00000274180.1
Q96S52	ENSG00000087111.22
P54098	ENSG00000140521.18
O60814	ENSG00000197903.8
Q9BTP7	ENSG00000131944.11
Q9NUY8	ENSG00000036054.13
Q16629	ENSG00000115875.19
Q9Y2H8	ENSG00000081386.13
P25105	ENSG00000169403.12
Q4G163	ENSG00000156509.14
Q16819	ENSG00000112818.11
Q14669	ENSG00000153827.15
Q13907	ENSG00000067064.13
Q15054	ENSG00000077514.9
Q9Y5L3	ENSG00000054179.12
P40305	ENSG00000165949.13
P40305	ENSG00000275214.4
P17509	ENSG00000108511.10
O95206	ENSG00000136099.13
Q9BZI7	ENSG00000125351.14
P08247	ENSG00000102003.12
Q12893	ENSG00000126062.4
O15160	ENSG00000171453.20
Q00325	ENSG00000075415.15
Q05397	ENSG00000169398.20
Q5GH70	ENSG00000221947.8
Q9H3R5	ENSG00000153044.10
Q58A45	ENSG00000152520.14
Q96BV0	ENSG00000196456.13
P29033	ENSG00000165474.8
Q14896	ENSG00000134571.12
Q6P2E9	ENSG00000038358.15
Q8WZ73	ENSG00000092871.17
Q9P2J2	ENSG00000085552.18
O43598	ENSG00000112667.13
A6ND01	ENSG00000183560.10
Q4LE39	ENSG00000054267.22
Q96QP1	ENSG00000073331.18
Q9Y5I4	ENSG00000243232.6
Q9Y5I4	ENSG00000291668.1
Q6UWM5	ENSG00000173401.10
P35499	ENSG00000007314.12
P23527	ENSG00000274641.2
Q56NI9	ENSG00000171320.15
Q13508	ENSG00000156219.18
O95665	ENSG00000169006.7
Q8WVS4	ENSG00000126870.16
P20807	ENSG00000092529.26
Q6UY11	ENSG00000171462.15
O75152	ENSG00000058673.17
P14652	ENSG00000173917.11
P25940	ENSG00000080573.7
P31641	ENSG00000131389.18
P19652	ENSG00000228278.5
P40238	ENSG00000117400.18
O75094	ENSG00000184347.16
Q8N131	ENSG00000152558.15
Q96PU8	ENSG00000112531.17
O60678	ENSG00000185238.13
Q16595	ENSG00000165060.15
Q9UFF9	ENSG00000155508.14
Q14703	ENSG00000140943.18
Q5MY95	ENSG00000188833.10
P35610	ENSG00000057252.13
Q03164	ENSG00000118058.25
P55795	ENSG00000126945.9
Q8N9N7	ENSG00000180979.10
Q8NHW4	ENSG00000276070.5
Q8NHW4	ENSG00000293547.1
Q8NHW4	ENSG00000276125.4
Q8NHW4	ENSG00000282604.2
Q99460	ENSG00000173692.14
Q8NDX9	ENSG00000240053.9
Q8NDX9	ENSG00000239285.7
Q8NDX9	ENSG00000241132.7
Q8NDX9	ENSG00000240433.4
Q8NDX9	ENSG00000241713.7
Q8NDX9	ENSG00000244672.4
Q8NDX9	ENSG00000239497.7
Q9UQD0	ENSG00000196876.19
Q8TBQ9	ENSG00000174695.10
Q9ULC0	ENSG00000164035.10
P31150	ENSG00000203879.12
Q9NV92	ENSG00000102471.16
A0A075B700	ENSG00000211858.1
Q6UXV0	ENSG00000187871.2
Q2M1P5	ENSG00000166813.17
Q3C1V0	ENSG00000214782.8
Q96PS8	ENSG00000143595.13
P38484	ENSG00000159128.16
P38484	ENSG00000262795.5
C9JL84	ENSG00000132297.13
Q96A99	ENSG00000251692.8
Q96H12	ENSG00000066697.15
Q9NYZ1	ENSG00000171928.14
Q9UBD6	ENSG00000140519.14
P35367	ENSG00000196639.7
Q7Z553	ENSG00000139915.22
Q6P582	ENSG00000173272.16
Q9Y5W3	ENSG00000127528.6
P17643	ENSG00000107165.13
Q7LBC6	ENSG00000120733.15
Q6UXB0	ENSG00000175182.15
Q86XT2	ENSG00000176428.6
O75323	ENSG00000146729.10
Q8TEW6	ENSG00000125170.11
Q13227	ENSG00000132522.16
Q13227	ENSG00000288325.1
Q676U5	ENSG00000085978.22
Q676U5	ENSG00000281089.3
Q96LB3	ENSG00000096872.17
O43768	ENSG00000143420.19
P23743	ENSG00000065357.20
Q8WZ42	ENSG00000155657.29
Q96FJ2	ENSG00000264364.3
Q8TF72	ENSG00000138771.16
Q0PNE2	ENSG00000163832.16
O15303	ENSG00000113262.16
Q96PV6	ENSG00000167615.18
Q96PV6	ENSG00000274305.4
Q96PV6	ENSG00000276681.4
Q96PV6	ENSG00000276458.4
Q7Z2W4	ENSG00000105939.14
Q16890	ENSG00000111907.21
Q9NP79	ENSG00000009844.16
P45381	ENSG00000108381.11
Q9BTE6	ENSG00000108825.18
Q9BTE6	ENSG00000266967.7
P21695	ENSG00000167588.13
Q16676	ENSG00000251493.5
Q9H3S3	ENSG00000166682.13
P08567	ENSG00000115956.10
Q9HCS7	ENSG00000076924.12
Q9HCE3	ENSG00000074657.14
Q8NGI3	ENSG00000181023.8
P98169	ENSG00000198455.5
Q8NHS0	ENSG00000179407.4
Q7Z7K0	ENSG00000187118.14
Q16670	ENSG00000197062.12
Q96SF7	ENSG00000092607.15
P17735	ENSG00000198650.11
Q8IZR5	ENSG00000183723.13
Q16828	ENSG00000139318.8
Q96AV8	ENSG00000165891.16
O95716	ENSG00000105514.8
Q99558	ENSG00000006062.18
Q5SRH9	ENSG00000085831.16
Q8IWL1	ENSG00000185303.17
Q9H4I9	ENSG00000183172.9
Q9H4I9	ENSG00000272901.5
Q9H4I9	ENSG00000272835.3
Q9H4I9	ENSG00000274112.2
P18074	ENSG00000104884.17
P0C0S5	ENSG00000164032.12
Q86UE3	ENSG00000187187.14
Q86UE3	ENSG00000281526.3
Q5JUK3	ENSG00000107147.14
A0A1B0GTZ2	ENSG00000196553.15
P07315	ENSG00000163254.5
P07315	ENSG00000285011.2
P62304	ENSG00000182004.13
O95429	ENSG00000156735.11
Q6NT52	ENSG00000104818.15
P33316	ENSG00000128951.14
Q9Y2A7	ENSG00000061676.16
Q04727	ENSG00000106829.21
O60909	ENSG00000117411.18
Q58F21	ENSG00000137948.19
P35573	ENSG00000162688.17
Q9BRJ6	ENSG00000146540.15
Q86UD0	ENSG00000186193.9
Q969Y2	ENSG00000130299.17
Q8WXF7	ENSG00000198513.15
O43815	ENSG00000115808.13
Q969J3	ENSG00000165714.11
Q969J3	ENSG00000280689.3
Q9NS84	ENSG00000147119.4
P12544	ENSG00000145649.8
Q01831	ENSG00000154767.15
Q96MS0	ENSG00000154134.15
P0C7M4	ENSG00000203989.5
Q99969	ENSG00000106538.10
Q8NHX4	ENSG00000173699.17
P15088	ENSG00000163751.4
Q9Y305	ENSG00000123130.17
Q14DG7	ENSG00000139364.11
Q96PN7	ENSG00000124496.13
P55347	ENSG00000160199.15
P51993	ENSG00000156413.15
P41238	ENSG00000111701.7
A0AV02	ENSG00000221955.11
Q68D06	ENSG00000154760.14
Q15836	ENSG00000049245.13
P17813	ENSG00000106991.15
O00321	ENSG00000105672.15
P56182	ENSG00000160214.13
P35749	ENSG00000133392.19
P35749	ENSG00000276480.5
P21815	ENSG00000029559.7
O94811	ENSG00000171368.12
P08865	ENSG00000168028.15
Q5VU97	ENSG00000158966.16
Q7Z6G3	ENSG00000103154.10
O60522	ENSG00000180113.16
Q15910	ENSG00000106462.12
P62854	ENSG00000197728.11
O43581	ENSG00000011347.10
Q8N4H5	ENSG00000175768.13
Q13241	ENSG00000134539.17
Q96MG2	ENSG00000167476.10
P14651	ENSG00000120093.12
P40937	ENSG00000111445.14
Q5TG30	ENSG00000124143.11
Q13480	ENSG00000109458.10
Q9NS71	ENSG00000169605.7
Q13164	ENSG00000166484.20
Q06190	ENSG00000073711.11
P10909	ENSG00000120885.22
Q9H9B1	ENSG00000181090.21
Q9H6B1	ENSG00000151789.13
P53609	ENSG00000164219.10
Q495W5	ENSG00000196968.11
Q32M88	ENSG00000142102.16
Q6YHU6	ENSG00000115970.19
P54710	ENSG00000137731.14
Q96LL4	ENSG00000164743.5
P09683	ENSG00000070031.4
P09683	ENSG00000274473.2
Q9Y6B2	ENSG00000255302.5
Q9P2J5	ENSG00000133706.20
Q06495	ENSG00000131183.11
Q8N157	ENSG00000135541.22
Q96AM1	ENSG00000172935.10
Q8N1A0	ENSG00000213424.9
Q9C0D4	ENSG00000178163.8
Q5T0N5	ENSG00000137942.18
Q9Y6Q6	ENSG00000141655.18
Q9NRR1	ENSG00000170891.11
P32970	ENSG00000125726.11
Q19T08	ENSG00000249751.4
Q19T08	ENSG00000288297.1
A6NJW9	ENSG00000254126.8
Q5EG05	ENSG00000204397.10
Q96MU8	ENSG00000183762.13
P07437	ENSG00000196230.14
P07437	ENSG00000183311.16
P07437	ENSG00000235067.10
P07437	ENSG00000224156.10
P07437	ENSG00000229684.10
P07437	ENSG00000227739.10
P07437	ENSG00000232421.10
P07437	ENSG00000232575.10
Q9UII2	ENSG00000130770.18
Q9UII2	ENSG00000285390.2
Q9NW15	ENSG00000160746.13
Q6PJ69	ENSG00000141569.12
Q96D53	ENSG00000123815.13
Q9H0Y0	ENSG00000152348.16
Q99470	ENSG00000132581.10
Q07869	ENSG00000186951.17
Q8N9V2	ENSG00000184108.8
Q15388	ENSG00000173726.11
Q96E11	ENSG00000148187.18
Q8TE67	ENSG00000198758.11
Q7Z7K2	ENSG00000181444.13
Q9H7M9	ENSG00000107738.20
Q9NRL3	ENSG00000090372.15
Q15546	ENSG00000108960.9
O75762	ENSG00000104321.11
Q9Y3A3	ENSG00000115540.15
O15228	ENSG00000116906.13
Q9UJ55	ENSG00000254585.5
Q9UJ55	ENSG00000288188.1
P06127	ENSG00000110448.11
P09488	ENSG00000134184.13
Q9BYR5	ENSG00000244537.3
P26367	ENSG00000007372.25
Q16777	ENSG00000184260.6
O43242	ENSG00000108344.15
Q9UQB8	ENSG00000175866.16
Q9H0N5	ENSG00000132570.15
Q7Z5L7	ENSG00000174348.14
O94906	ENSG00000101161.8
Q15650	ENSG00000103671.10
Q9BYT1	ENSG00000101194.18
Q05BQ5	ENSG00000011258.16
P28300	ENSG00000113083.15
Q92838	ENSG00000158813.18
P0C263	ENSG00000187550.9
Q01453	ENSG00000109099.16
Q8NGR8	ENSG00000171496.5
Q460N3	ENSG00000173200.13
Q8IUE6	ENSG00000184270.6
Q96L12	ENSG00000269058.6
Q9P275	ENSG00000055483.20
Q9BQE6	ENSG00000162194.13
P54284	ENSG00000167535.8
Q8N6I4	ENSG00000153485.6
Q8N6I4	ENSG00000275947.2
O00270	ENSG00000120436.4
Q13472	ENSG00000177302.16
Q13472	ENSG00000284238.3
Q8NCA9	ENSG00000179922.6
B1AL88	ENSG00000204442.4
P12645	ENSG00000152785.8
Q9GZP9	ENSG00000072849.11
Q52LW3	ENSG00000137962.13
Q9HBM0	ENSG00000028203.19
Q8IV48	ENSG00000104626.15
O14524	ENSG00000166881.10
Q9BZR8	ENSG00000121380.12
Q9BZR8	ENSG00000281449.2
O43292	ENSG00000197858.12
Q9UKB1	ENSG00000072803.18
Q9UNH7	ENSG00000129515.20
Q9NUL3	ENSG00000040341.18
Q63ZE4	ENSG00000184999.13
Q86XR2	ENSG00000167483.19
Q6XUX3	ENSG00000133059.18
P49716	ENSG00000221869.5
P17612	ENSG00000072062.16
P17612	ENSG00000288516.1
A4D0S4	ENSG00000091128.13
Q05329	ENSG00000136750.13
Q1L5Z9	ENSG00000170500.13
Q6UWQ7	ENSG00000204866.9
Q8IZ83	ENSG00000161618.10
O60682	ENSG00000178860.9
Q9Y3M9	ENSG00000130684.14
Q6ZV89	ENSG00000189410.12
P20700	ENSG00000113368.12
Q6ZRF8	ENSG00000158286.13
Q9BRV3	ENSG00000169241.19
Q16665	ENSG00000100644.17
Q9BSU1	ENSG00000125149.12
Q6F5E8	ENSG00000159753.15
P20336	ENSG00000105649.10
Q9BS26	ENSG00000023318.9
Q9NTI5	ENSG00000083642.19
Q9BXY5	ENSG00000180881.21
Q9BRT8	ENSG00000172785.19
Q15569	ENSG00000107140.17
O60449	ENSG00000054219.11
Q13093	ENSG00000146070.17
Q9H2H8	ENSG00000240344.10
P32302	ENSG00000160683.5
Q969P6	ENSG00000184428.13
Q53H64	ENSG00000167117.10
Q9UNA1	ENSG00000145819.18
Q96KA5	ENSG00000049656.14
Q96KA5	ENSG00000274811.3
Q9BRP4	ENSG00000175575.13
Q9UJU5	ENSG00000187140.6
P49221	ENSG00000163810.13
P49221	ENSG00000281886.3
Q96HA4	ENSG00000131591.18
Q16586	ENSG00000108823.17
Q53HL2	ENSG00000134690.11
Q5VTL8	ENSG00000134186.12
Q9BWG4	ENSG00000130511.16
Q96AT9	ENSG00000197713.15
Q15386	ENSG00000009335.19
Q9HCH0	ENSG00000167566.17
Q02880	ENSG00000077097.17
O14863	ENSG00000104154.7
Q9HCI7	ENSG00000174579.5
Q6AI14	ENSG00000180251.5
Q9H114	ENSG00000125823.13
Q13516	ENSG00000205927.5
O14682	ENSG00000171617.16
Q8WWP7	ENSG00000213203.3
Q04724	ENSG00000196781.16
Q04900	ENSG00000135535.17
Q9BTD8	ENSG00000126254.12
Q99983	ENSG00000127083.8
Q99983	ENSG00000291355.1
Q16620	ENSG00000148053.18
A6NK02	ENSG00000250374.5
O75023	ENSG00000105609.17
O75023	ENSG00000277414.4
O75023	ENSG00000278437.4
O75023	ENSG00000274311.4
O75023	ENSG00000273991.4
Q9H4D0	ENSG00000158258.16
Q86TA1	ENSG00000120162.10
Q13428	ENSG00000070814.22
Q68D10	ENSG00000179119.15
Q8TCG2	ENSG00000038210.14
Q9H254	ENSG00000160460.17
P25101	ENSG00000151617.17
P16109	ENSG00000174175.17
Q6Q759	ENSG00000155761.14
Q9HBI5	ENSG00000114405.11
Q14161	ENSG00000139436.22
Q13011	ENSG00000104823.9
Q13011	ENSG00000282853.2
Q5TAP6	ENSG00000253797.2
Q9BSY9	ENSG00000121644.19
O14558	ENSG00000004776.13
P22455	ENSG00000160867.15
Q0P5P2	ENSG00000214226.9
Q8NFR9	ENSG00000163701.19
Q86YV5	ENSG00000275342.6
P13807	ENSG00000104812.15
Q9Y5W7	ENSG00000135317.14
P55957	ENSG00000015475.19
O43602	ENSG00000077279.21
O96008	ENSG00000130204.13
Q9GZK3	ENSG00000168131.4
Q96DC9	ENSG00000089723.10
Q96DC9	ENSG00000277276.3
P37231	ENSG00000132170.24
Q9NWS0	ENSG00000104872.12
Q13113	ENSG00000162366.8
P35269	ENSG00000125651.14
Q9HAW0	ENSG00000104221.14
Q8WWA1	ENSG00000088726.16
Q9P126	ENSG00000165682.15
Q14160	ENSG00000180900.20
Q14160	ENSG00000274287.4
Q9ULJ8	ENSG00000158528.12
Q92777	ENSG00000157152.17
A8MWY0	ENSG00000164659.15
Q9UGH3	ENSG00000089057.15
Q9BVI0	ENSG00000025293.17
Q14498	ENSG00000131051.24
P51674	ENSG00000150625.17
Q92478	ENSG00000110852.5
Q9HCC0	ENSG00000131844.17
O60478	ENSG00000077585.14
Q6PIU2	ENSG00000144959.11
Q08945	ENSG00000149136.9
Q86Y07	ENSG00000028116.18
Q16143	ENSG00000074317.11
P34972	ENSG00000188822.8
O95478	ENSG00000164346.10
O95861	ENSG00000162813.18
Q86W33	ENSG00000163870.16
O15400	ENSG00000079950.14
Q8N0V4	ENSG00000153012.12
Q96GX5	ENSG00000120539.15
P10997	ENSG00000121351.8
Q12905	ENSG00000143621.17
P11021	ENSG00000044574.9
Q9UPU5	ENSG00000162402.15
P0C5Y9	ENSG00000274183.2
Q9Y3C5	ENSG00000123091.5
Q5TH69	ENSG00000112379.9
B2RV13	ENSG00000231256.8
O76093	ENSG00000156427.8
Q9ULU4	ENSG00000101040.20
Q9BUQ8	ENSG00000174243.11
P22304	ENSG00000010404.18
